output_file,status,transparent,character_id,character_cn,character_source,naming_role,talent_slot,talent_type,talent_type_cn,talent_name_en,talent_name_cn,parent_talent_name_en,parent_talent_name_cn,description_cn,description_en,source_filename,talent_page,source_page,source_url,sha1
1113_T03.png,downloaded,unknown,1113,杜林,Durin,passive,passive1,1st Ascension Passive,突破天赋1,Light Manifest of the Divine Calculus,光灵遵神数显现,,,"依据杜林施放元素爆发显现的力量形态，分别产生不同的强化效果。若杜林的力量显现为：

白焰之龙
队伍中附近的角色对敌人触发燃烧、超载、火元素扩散、火元素结晶反应后，或对处于燃烧状态下的敌人造成火元素伤害或草元素伤害时，该敌人的火元素抗性与参与反应的对应元素抗性降低20%，持续6秒。

黑蚀之龙
杜林触发的蒸发反应造成的伤害提升40%，融化反应造成的伤害提升40%。","Durin will trigger different buffs depending on the form that his power manifests as when he unleashes his Elemental Burst. When that form is:

Dragon of White Flame
After nearby party members trigger Burning, Overloaded, Pyro Swirl, or Pyro Crystallize reactions on an opponent, or deal Pyro DMG or Dendro DMG to an opponent affected by Burning, that opponent's Pyro RES, and the RES for the corresponding Element involved in the reaction, are decreased by 20% for 6s.

Dragon of Dark Decay
Durin's Vaporize DMG is increased by 40% and his Melt DMG is increased by 40%.",Talent Light Manifest of the Divine Calculus.png,https://genshin-impact.fandom.com/wiki/Light_Manifest_of_the_Divine_Calculus,https://genshin-impact.fandom.com/wiki/File%3ATalent_Light_Manifest_of_the_Divine_Calculus.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e6/Talent_Light_Manifest_of_the_Divine_Calculus.png/revision/latest?cb=20251203170809,b34dd9251f6ccd0d1c39c5a4ef6352650cafa587
1113_T04.png,downloaded,unknown,1113,杜林,Durin,passive,passive2,4th Ascension Passive,突破天赋2,Chaos Formed Like the Night,混沌如黑夜构成,,,"施放元素爆发后的20秒内，杜林将获得「肇象熔炼」效果：持续期间，杜林将获得10层「肇象」，白焰之龙与黑蚀之龙的间歇性攻击造成伤害时，将消耗1层「肇象」，提升造成的伤害，每100点攻击力都将额外造成相当于原本3%的伤害，至多通过这种方式额外造成相当于原本75%的伤害。一次白焰之龙与黑蚀之龙同时命中多名敌人时，只会消耗一层「肇象」。
再次施放元素爆发时，「肇象」的层数将会刷新。","After unleashing an Elemental Burst, Durin gains the Primordial Fusion of Forms effect for 20s: Durin gains 10 stacks of Primordial Fusion. When a periodic attack from Dragon of White Flame or Dragon of Dark Decay deals DMG, 1 stack of Primordial Fusion will be consumed to increase the DMG dealt by 3% of the original DMG for every 100 ATK. A maximum of 75% additional DMG can be dealt this way. When a single attack from Dragon of White Flame or Dragon of Dark Decay hits multiple opponents, only one stack of Primordial Fusion is consumed.
Primordial Fusion stacks are reset when the Elemental Burst is unleashed again.",Talent Chaos Formed Like the Night.png,https://genshin-impact.fandom.com/wiki/Chaos_Formed_Like_the_Night,https://genshin-impact.fandom.com/wiki/File%3ATalent_Chaos_Formed_Like_the_Night.png,https://static.wikia.nocookie.net/gensin-impact/images/2/24/Talent_Chaos_Formed_Like_the_Night.png/revision/latest?cb=20251203170804,1870acc9325c83e6479d60dd44c8ef0be2f97a85
1113_T05.png,downloaded,unknown,1113,杜林,Durin,passive,passive3,Utility Passive,探索天赋,Echoes of the Surging Earth,地涌的回音,,,在蒙德执行时长为20小时的探索派遣任务时，获得的奖励增加25%。,Gains 25% more rewards when dispatched on a Mondstadt Expedition for 20 hours.,Talent Echoes of the Surging Earth.png,https://genshin-impact.fandom.com/wiki/Echoes_of_the_Surging_Earth,https://genshin-impact.fandom.com/wiki/File%3ATalent_Echoes_of_the_Surging_Earth.png,https://static.wikia.nocookie.net/gensin-impact/images/5/5e/Talent_Echoes_of_the_Surging_Earth.png/revision/latest?cb=20251203170806,0ce00d6d93ae30b3ef8f719a78a9c8a6626df76b
1113_T06.png,downloaded,unknown,1113,杜林,Durin,extra,,,,Ode to Ascension,,,,,,Talent Ode to Ascension.png,https://genshin-impact.fandom.com/wiki/Ode_to_Ascension,https://genshin-impact.fandom.com/wiki/File%3ATalent_Ode_to_Ascension.png,https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Talent_Ode_to_Ascension.png/revision/latest?cb=20251203170811,666c3876f66332f239902aa7e15305e913ab9a59
1113_T07.png,downloaded,unknown,1113,杜林,Durin,extra,,,,Principle of Darkness As the Stars Smolder,,,,,,Talent Principle of Darkness As the Stars Smolder.png,https://genshin-impact.fandom.com/wiki/Principle_of_Darkness_As_the_Stars_Smolder,https://genshin-impact.fandom.com/wiki/File%3ATalent_Principle_of_Darkness_As_the_Stars_Smolder.png,https://static.wikia.nocookie.net/gensin-impact/images/b/be/Talent_Principle_of_Darkness_As_the_Stars_Smolder.png/revision/latest?cb=20251213121345,4f31db43f9e2095776b3e952eca02a7adc46fe70
1113_T08.png,skipped_existing,unknown,1113,杜林,Durin,extra,,,,Transmutation Confirmation of Purity,,,,,,Talent Transmutation Confirmation of Purity.png,https://genshin-impact.fandom.com/wiki/Transmutation_Confirmation_of_Purity,https://genshin-impact.fandom.com/wiki/File%3ATalent_Transmutation_Confirmation_of_Purity.png,https://static.wikia.nocookie.net/gensin-impact/images/1/19/Talent_Transmutation_Confirmation_of_Purity.png/revision/latest?cb=20251213121343,3c4b10eead935e7975957ccdaf73df4856a27de3
1113_T09.png,skipped_existing,unknown,1113,杜林,Durin,extra,,,,Transmutation Denial of Darkness,,,,,,Talent Transmutation Denial of Darkness.png,https://genshin-impact.fandom.com/wiki/Transmutation_Denial_of_Darkness,https://genshin-impact.fandom.com/wiki/File%3ATalent_Transmutation_Denial_of_Darkness.png,https://static.wikia.nocookie.net/gensin-impact/images/0/02/Talent_Transmutation_Denial_of_Darkness.png/revision/latest?cb=20251213121341,01438b0bc26ce190c0abde040b6b1fbd6b48d3cf
1114_T01.png,downloaded,unknown,1114,雅珂达,Jahoda,skill,combat2,Elemental Skill,元素战技,Savvy Strategy: Splitting the Spoils,奇策·财富分配方案,,,"雅珂达向敌人突进，并在触及敌人时进入「掠影追袭」状态。处于该状态下时，雅珂达将持续快速移动；若附近的敌人处于火元素、水元素、雷元素或冰元素附着下，雅珂达还会偷偷将随身携带的**呼噜噜秘藏瓶**转换成对应的元素属性，并持续进行装填。持续时间结束或再次施放时，雅珂达将会清空呼噜噜秘藏瓶，并对附近的敌人造成一次风元素伤害；呼噜噜秘藏瓶装满时，雅珂达也会清空呼噜噜秘藏瓶，退出掠影追袭状态，并对附近的敌人造成一次伤害更高的风元素伤害。
如果雅珂达的突进没有触及敌人，雅珂达会在原地投掷下一枚烟雾弹，对身边的敌人造成一次风元素伤害。

月兆·满辉：呼噜噜秘藏瓶装满时，雅珂达不会立刻清空呼噜噜秘藏瓶，而是会在接下来的一段时间内，持续消耗瓶中装填的元素，并间歇性向附近的敌人发射软绒绒猫猫球，造成呼噜噜秘藏瓶对应元素类型的伤害。软绒绒猫猫球命中敌人时，还会为雅珂达恢复2点元素能量，该效果每3.5秒至多触发一次。","Jahoda dashes toward her opponent, entering the Shadow Pursuit state upon contact. While in this state, Jahoda moves continuously and swiftly: If nearby opponents are affected by Pyro, Hydro, Electro, or Cryo, she will quietly convert her **Purr-loined Treasure Flask** to that element, gradually filling it. When the duration ends or the skill is used again, Jahoda drains the Purr-loined Treasure Flask and deals a single instance of Anemo DMG to nearby opponents. When the Purr-loined Treasure Flask is full, Jahoda immediately drains it, exiting the Shadow Pursuit state and dealing a more powerful instance of Anemo DMG.
If her dash fails to make contact with an opponent, Jahoda instead drops a Smoke Bomb at her location, dealing a single instance of Anemo DMG to nearby opponents.

Moonsign: Ascendant Gleam: When the Purr-loined Treasure Flask becomes full, Jahoda will not immediately discharge it. Instead, for a short duration, she steadily consumes the stored element inside and periodically fires Fluffy Meowballs at nearby opponents, dealing DMG of the corresponding element stored in the Purr-loined Treasure Flask. When a Fluffy Meowball hits an opponent, Jahoda regenerates 2 Elemental Energy. This effect can be triggered once every 3.5s.",Talent Savvy Strategy Splitting the Spoils.png,https://genshin-impact.fandom.com/wiki/Savvy_Strategy_Splitting_the_Spoils,https://genshin-impact.fandom.com/wiki/File%3ATalent_Savvy_Strategy_Splitting_the_Spoils.png,https://static.wikia.nocookie.net/gensin-impact/images/8/80/Talent_Savvy_Strategy_Splitting_the_Spoils.png/revision/latest?cb=20251203174011,ec8f3f6df893a1e998662aafa983716a583990fa
1114_T02.png,skipped_existing,unknown,1114,雅珂达,Jahoda,burst,combat3,Elemental Burst,元素爆发,Hidden Aces: Seven Tools of the Hunter,秘器·猎人的七道具,,,压箱底的秘藏只能在这里用掉啦！雅珂达取出两枚**猫型家用互助协调器**，并对附近的敌人造成一次风元素伤害。,Time to reveal those pocket aces! Jahoda retrieves 2 **Purrsonal Coordinated Assistance Robots** and deals a single instance of Anemo DMG to nearby opponents.,Talent Hidden Aces Seven Tools of the Hunter.png,https://genshin-impact.fandom.com/wiki/Hidden_Aces_Seven_Tools_of_the_Hunter,https://genshin-impact.fandom.com/wiki/File%3ATalent_Hidden_Aces_Seven_Tools_of_the_Hunter.png,https://static.wikia.nocookie.net/gensin-impact/images/9/9d/Talent_Hidden_Aces_Seven_Tools_of_the_Hunter.png/revision/latest?cb=20251203174018,3357e65fe5785cad176eb698aeaca687374181a0
1114_T03.png,skipped_existing,unknown,1114,雅珂达,Jahoda,passive,passive1,1st Ascension Passive,突破天赋1,Plan to Get Paid,索酬的巧计,,,"当队伍中存在至少1名元素类型为火元素、水元素、雷元素或冰元素的角色时，将依据对应元素类型的角色数量，使元素爆发秘器·猎人的七道具中的**猫型家用互助协调器**获得强化。
雅珂达会偷偷记录队伍中上述元素类型的角色。在这些角色中，若角色数量最多的元素类型为：
·火元素：猫型家用互助协调器造成原本130%的伤害；
·水元素：猫型家用互助协调器造成原本120%的治疗量；
·雷元素：猫型家用互助协调器的数量增加一个；
·冰元素：猫型家用互助协调器的攻击间隔减少10%。

若上述元素类型的角色数量相同，则按照火元素、水元素、雷元素、冰元素的顺序进行记录。初始至多只有一种元素类型对应的效果生效。","When your team has at least one Pyro, Hydro, Electro, or Cryo character, the **Purrsonal Coordinated Assistance Robots** from the Elemental Burst Hidden Aces: Seven Tools of the Hunter will be enhanced based on the number of characters of each corresponding element.
Jahoda secretly keeps track of these characters. Among them, the element with the highest number of characters determines the enhancement effect:
· Pyro: Purrsonal Coordinated Assistance Robots deal 130% of their original DMG.
· Hydro: Purrsonal Coordinated Assistance Robots heal for 120% of their original healing amount.
· Electro: The number of Purrsonal Coordinated Assistance Robots increases by one.
· Cryo: The attack interval of Purrsonal Coordinated Assistance Robots is reduced by 10%.

If there's a tie between elements, the order of priority that determines which enhancement takes effect is: Pyro, Hydro, Electro, then Cryo. Only one elemental effect can initially be triggered.",Talent Plan to Get Paid.png,https://genshin-impact.fandom.com/wiki/Plan_to_Get_Paid,https://genshin-impact.fandom.com/wiki/File%3ATalent_Plan_to_Get_Paid.png,https://static.wikia.nocookie.net/gensin-impact/images/f/fb/Talent_Plan_to_Get_Paid.png/revision/latest?cb=20251203174021,e04f5f1dc6736c96d87bf9822b31b426c45ba77b
1114_T04.png,downloaded,unknown,1114,雅珂达,Jahoda,passive,passive2,4th Ascension Passive,突破天赋2,Sweet Berry Bounty,蜜莓的嘉赏,,,元素爆发秘器·猎人的七道具中的**猫型家用互助协调器**对队伍中自己的当前场上角色触发治疗时，若受到治疗的角色生命值高于70%，则该角色的元素精通提升100点，持续6秒。,"When a **Purrsonal Coordinated Assistance Robot** from the Elemental Burst Hidden Aces: Seven Tools of the Hunter triggers healing on an active team member, if that character's HP is above 70%, their Elemental Mastery will be increased by 100 for 6s.",Talent Sweet Berry Bounty.png,https://genshin-impact.fandom.com/wiki/Sweet_Berry_Bounty,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sweet_Berry_Bounty.png,https://static.wikia.nocookie.net/gensin-impact/images/f/f6/Talent_Sweet_Berry_Bounty.png/revision/latest?cb=20251203174014,ab7b02bbc1632230ecced985948ba577cbdc66a1
1114_T05.png,downloaded,unknown,1114,雅珂达,Jahoda,passive,passive4,Additional Passive,附加天赋,Backstreet Guile,暗巷的黠慧,,,在挪德卡莱执行探索派遣任务时，消耗的时间缩短25%。,"When dispatched on an expedition in Nod-Krai, time consumed is reduced by 25%.",Talent Backstreet Guile.png,https://genshin-impact.fandom.com/wiki/Backstreet_Guile,https://genshin-impact.fandom.com/wiki/File%3ATalent_Backstreet_Guile.png,https://static.wikia.nocookie.net/gensin-impact/images/4/47/Talent_Backstreet_Guile.png/revision/latest?cb=20251203174016,1475abd42f7c7f0c2054a24a6f387d109e078bcb
1114_T06.png,downloaded,unknown,1114,雅珂达,Jahoda,extra,,,,Rooftop Dash,,,,,,Talent Rooftop Dash.png,https://genshin-impact.fandom.com/wiki/Rooftop_Dash,https://genshin-impact.fandom.com/wiki/File%3ATalent_Rooftop_Dash.png,https://static.wikia.nocookie.net/gensin-impact/images/a/aa/Talent_Rooftop_Dash.png/revision/latest?cb=20251203174023,221fc0c27e41553137771a14aca5928bf5771ba4
1114_T07.png,downloaded,unknown,1114,雅珂达,Jahoda,extra,,,,Savvy Strategy Splitting the Spoils 2,,,,,,Talent Savvy Strategy Splitting the Spoils 2.png,https://genshin-impact.fandom.com/wiki/Savvy_Strategy_Splitting_the_Spoils_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Savvy_Strategy_Splitting_the_Spoils_2.png,https://static.wikia.nocookie.net/gensin-impact/images/9/90/Talent_Savvy_Strategy_Splitting_the_Spoils_2.png/revision/latest?cb=20260621215844,04ca7d187dde5d40f118536f6858bfae0a40b030
1115_T02.png,downloaded,unknown,1115,兹白,Zibai,burst,combat3,Elemental Burst,元素爆发,Tri-Sphere Eminence,三垣威仪法,,,"兹白转起青玄乘阳华盖，造成两次岩元素伤害，其中的第二段伤害视为月结晶反应伤害。
施放时，若兹白处于**「月转时隙」**模式下，则本次「月转时隙」模式的持续时间还会延长1.7秒。","Zibai operates the Jadelight Canopy, dealing two instances of Geo DMG, with the second damage instance being considered Lunar-Crystallize Reaction DMG.
When cast, if Zibai is in the **Lunar Phase Shift**, the duration of the current Lunar Phase Shift will extend by an additional 1.7s.",Talent Tri-Sphere Eminence.png,https://genshin-impact.fandom.com/wiki/Tri-Sphere_Eminence,https://genshin-impact.fandom.com/wiki/File%3ATalent_Tri-Sphere_Eminence.png,https://static.wikia.nocookie.net/gensin-impact/images/b/b0/Talent_Tri-Sphere_Eminence.png/revision/latest?cb=20260205145216,b9ecc169898591183df2c722113d95c404c82be0
1115_T03.png,downloaded,unknown,1115,兹白,Zibai,passive,passive1,1st Ascension Passive,突破天赋1,The Selenic Adeptus Descends,月下素娥降仙,,,施放元素战技**天地忽然身**时，或队伍中附近的角色触发月笼谐奏时，兹白将获得持续4秒的「太阴降」效果：**灵驹飞踏**第二段攻击造成的伤害提升，提升值相当于兹白防御力的60%。,"When casting the Elemental Skill **Heaven and Earth Made Manifest**, or when nearby party members trigger Moondrift Harmony, Zibai gains the Selenic Descent effect for 4s: The DMG dealt by the 2nd hit of **Spirit Steed's Stride** is increased by 60% of Zibai's DEF.",Talent The Selenic Adeptus Descends.png,https://genshin-impact.fandom.com/wiki/The_Selenic_Adeptus_Descends,https://genshin-impact.fandom.com/wiki/File%3ATalent_The_Selenic_Adeptus_Descends.png,https://static.wikia.nocookie.net/gensin-impact/images/6/6b/Talent_The_Selenic_Adeptus_Descends.png/revision/latest?cb=20260205145256,a1cd3403629dcf1c7f97de81d132667200c4a3fe
1115_T04.png,downloaded,unknown,1115,兹白,Zibai,passive,passive1,1st Ascension Passive,突破天赋1,Heaven and Earth Made Manifest,天地忽然身,The Selenic Adeptus Descends,月下素娥降仙,施放元素战技**天地忽然身**时，或队伍中附近的角色触发月笼谐奏时，兹白将获得持续4秒的「太阴降」效果：**灵驹飞踏**第二段攻击造成的伤害提升，提升值相当于兹白防御力的60%。,"When casting the Elemental Skill **Heaven and Earth Made Manifest**, or when nearby party members trigger Moondrift Harmony, Zibai gains the Selenic Descent effect for 4s: The DMG dealt by the 2nd hit of **Spirit Steed's Stride** is increased by 60% of Zibai's DEF.",Talent Heaven and Earth Made Manifest.png,https://genshin-impact.fandom.com/wiki/Heaven_and_Earth_Made_Manifest,https://genshin-impact.fandom.com/wiki/File%3ATalent_Heaven_and_Earth_Made_Manifest.png,https://static.wikia.nocookie.net/gensin-impact/images/0/01/Talent_Heaven_and_Earth_Made_Manifest.png/revision/latest?cb=20260205145140,7082865d27f29a6e14008187acf4d490b2748352
1115_T05.png,downloaded,unknown,1115,兹白,Zibai,passive,passive2,4th Ascension Passive,突破天赋2,Layered Peaks Pierce the Clouds,叠嶂峦岫出云,,,队伍中每存在一名元素类型为岩元素的其他角色，都会使兹白的防御力提升15%；队伍中每存在一名元素类型为水元素的其他角色，都会使兹白的元素精通提升60点。,Other Geo party members increase Zibai's DEF by 15% each. Hydro party members increase her Elemental Mastery by 60 each.,Talent Layered Peaks Pierce the Clouds.png,https://genshin-impact.fandom.com/wiki/Layered_Peaks_Pierce_the_Clouds,https://genshin-impact.fandom.com/wiki/File%3ATalent_Layered_Peaks_Pierce_the_Clouds.png,https://static.wikia.nocookie.net/gensin-impact/images/a/a2/Talent_Layered_Peaks_Pierce_the_Clouds.png/revision/latest?cb=20260205145324,fd0397817c9aefba0dee8db59164ff72d4fa94dc
1115_T06.png,downloaded,unknown,1115,兹白,Zibai,passive,passive4,Additional Passive,附加天赋,Moonlit Flower Forest,花林如霰,,,"在夜间（18时至6时），不处于战斗状态下时，每2秒为兹白恢复1点元素能量。
该效果在秘境、征讨领域、深境螺旋中无效。","At night (18:00 – 06:00), when not in combat, restore 1 Elemental Energy to Zibai every 2 seconds.
This effect does not work in Domains, Trounce Domains, or the Spiral Abyss.",Talent Moonlit Flower Forest.png,https://genshin-impact.fandom.com/wiki/Moonlit_Flower_Forest,https://genshin-impact.fandom.com/wiki/File%3ATalent_Moonlit_Flower_Forest.png,https://static.wikia.nocookie.net/gensin-impact/images/3/35/Talent_Moonlit_Flower_Forest.png/revision/latest?cb=20260205145737,f1e9e0005d5c23e9eae9b5379e93ab56432c50c3
1115_T07.png,downloaded,unknown,1115,兹白,Zibai,extra,,,,Geo Moonsign Lunar-Crystallize,,,,,,Talent Geo Moonsign Lunar-Crystallize.png,https://genshin-impact.fandom.com/wiki/Geo_Moonsign_Lunar-Crystallize,https://genshin-impact.fandom.com/wiki/File%3ATalent_Geo_Moonsign_Lunar-Crystallize.png,https://static.wikia.nocookie.net/gensin-impact/images/1/18/Talent_Geo_Moonsign_Lunar-Crystallize.png/revision/latest?cb=20260205145546,dc67013dc2f557976ce84251cb9c0c0eb73d6590
1116_T03.png,downloaded,unknown,1116,叶洛亚,Illuga,passive,passive1,1st Ascension Passive,突破天赋1,Torchforger's Covenant,铸灯者的盟约,,,"施放元素战技**衔莺破晓**或元素爆发**鉴照无影**后，队伍中附近的其他角色将获得持续20秒的「执灯之誓」效果：对敌人造成的岩元素伤害，暴击率提升5%，暴击伤害提升10%。

月兆·满辉 
处于「执灯之誓」效果影响下的角色，元素精通提升50点。","After unleashing Elemental Skill **Dawnbearing Songbird** or Elemental Burst **Shadowless Reflection**, other nearby party members will gain the Lightkeeper's Oath effect for 20s: For Geo DMG dealt to opponents, CRIT Rate increases by 5% and CRIT DMG increases by 10%.

Moonsign: Ascendant Gleam 
Party members affected by the Lightkeeper's Oath effect have their Elemental Mastery increased by 50.",Talent Torchforger's Covenant.png,https://genshin-impact.fandom.com/wiki/Torchforger%27s_Covenant,https://genshin-impact.fandom.com/wiki/File%3ATalent_Torchforger%27s_Covenant.png,https://static.wikia.nocookie.net/gensin-impact/images/7/7c/Talent_Torchforger%27s_Covenant.png/revision/latest?cb=20260205150401,2363270d2984ef742c4095e7dc9c2dccb3d86fad
1116_T04.png,downloaded,unknown,1116,叶洛亚,Illuga,passive,passive1,1st Ascension Passive,突破天赋1,Dawnbearing Songbird,衔莺破晓,Torchforger's Covenant,铸灯者的盟约,"施放元素战技**衔莺破晓**或元素爆发**鉴照无影**后，队伍中附近的其他角色将获得持续20秒的「执灯之誓」效果：对敌人造成的岩元素伤害，暴击率提升5%，暴击伤害提升10%。

月兆·满辉 
处于「执灯之誓」效果影响下的角色，元素精通提升50点。","After unleashing Elemental Skill **Dawnbearing Songbird** or Elemental Burst **Shadowless Reflection**, other nearby party members will gain the Lightkeeper's Oath effect for 20s: For Geo DMG dealt to opponents, CRIT Rate increases by 5% and CRIT DMG increases by 10%.

Moonsign: Ascendant Gleam 
Party members affected by the Lightkeeper's Oath effect have their Elemental Mastery increased by 50.",Talent Dawnbearing Songbird.png,https://genshin-impact.fandom.com/wiki/Dawnbearing_Songbird,https://genshin-impact.fandom.com/wiki/File%3ATalent_Dawnbearing_Songbird.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cd/Talent_Dawnbearing_Songbird.png/revision/latest?cb=20260205150258,aa466be67ff85688072646b8c34b0087dd4b3958
1116_T05.png,downloaded,unknown,1116,叶洛亚,Illuga,passive,passive1,1st Ascension Passive,突破天赋1,Shadowless Reflection,鉴照无影,Torchforger's Covenant,铸灯者的盟约,"施放元素战技**衔莺破晓**或元素爆发**鉴照无影**后，队伍中附近的其他角色将获得持续20秒的「执灯之誓」效果：对敌人造成的岩元素伤害，暴击率提升5%，暴击伤害提升10%。

月兆·满辉 
处于「执灯之誓」效果影响下的角色，元素精通提升50点。","After unleashing Elemental Skill **Dawnbearing Songbird** or Elemental Burst **Shadowless Reflection**, other nearby party members will gain the Lightkeeper's Oath effect for 20s: For Geo DMG dealt to opponents, CRIT Rate increases by 5% and CRIT DMG increases by 10%.

Moonsign: Ascendant Gleam 
Party members affected by the Lightkeeper's Oath effect have their Elemental Mastery increased by 50.",Talent Shadowless Reflection.png,https://genshin-impact.fandom.com/wiki/Shadowless_Reflection,https://genshin-impact.fandom.com/wiki/File%3ATalent_Shadowless_Reflection.png,https://static.wikia.nocookie.net/gensin-impact/images/4/48/Talent_Shadowless_Reflection.png/revision/latest?cb=20260205150332,6bc6e9cf064cb9df0b6b9e7b0b7f2f29316f4735
1116_T06.png,downloaded,unknown,1116,叶洛亚,Illuga,passive,passive2,4th Ascension Passive,突破天赋2,Demonhunter's Dusk,狩魔者的黄昏,,,**「夜莺之歌」**的效果获得强化：当队伍中存在1/2/3名水元素或岩元素角色时，「夜莺之歌」会进一步提升造成的伤害，提升值相当于叶洛亚元素精通的7%/14%/24%；若上述伤害为月结晶反应造成的伤害，提升值则相当于叶洛亚元素精通的48%/96%/160%。,"**Nightingale's Song**'s effects are enhanced: When there are 1/2/3 Hydro or Geo characters in the party, Nightingale's Song will further increase DMG. Increase in DMG is equal to 7%/14%/24% of Illuga's Elemental Mastery. If this aforementioned DMG is inflicted by a Lunar-Crystallize reaction, increase in DMG is equal to 48%/96%/160% of Illuga's Elemental Mastery.",Talent Demonhunter's Dusk.png,https://genshin-impact.fandom.com/wiki/Demonhunter%27s_Dusk,https://genshin-impact.fandom.com/wiki/File%3ATalent_Demonhunter%27s_Dusk.png,https://static.wikia.nocookie.net/gensin-impact/images/4/44/Talent_Demonhunter%27s_Dusk.png/revision/latest?cb=20260205150429,44f128b9d9f0504f6d7f8c5493b158f155bd65a7
1116_T07.png,downloaded,unknown,1116,叶洛亚,Illuga,passive,passive4,Additional Passive,附加天赋,Night Warden's Stride,巡夜者的疾行,,,"在夜间（18时至6时），队伍中自己的角色获得迅行效果：移动速度提高10%。
该效果在秘境、征讨领域、深境螺旋中无效，迅行效果无法叠加。
此外，叶洛亚似乎能听懂狂猎的低语…","At night (18:00 – 06:00), your party members gain the Swift Stride effect: Movement SPD increased by 10%.
Does not take effect in Domains, Trounce Domains, or Spiral Abyss. Swift Stride does not stack.
Additionally, Illuga appears to be able to decipher the whispers of the Wild Hunt...",Talent Night Warden's Stride.png,https://genshin-impact.fandom.com/wiki/Night_Warden%27s_Stride,https://genshin-impact.fandom.com/wiki/File%3ATalent_Night_Warden%27s_Stride.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d8/Talent_Night_Warden%27s_Stride.png/revision/latest?cb=20260205150543,2a4fa8f824c86dbccf3b5d1dc172cb3eec0bc46f
1116_T08.png,downloaded,unknown,1116,叶洛亚,Illuga,extra,,,,Unwithering in Winter,,,,,,Talent Unwithering in Winter.png,https://genshin-impact.fandom.com/wiki/Unwithering_in_Winter,https://genshin-impact.fandom.com/wiki/File%3ATalent_Unwithering_in_Winter.png,https://static.wikia.nocookie.net/gensin-impact/images/4/4c/Talent_Unwithering_in_Winter.png/revision/latest?cb=20260205150518,1441a51ba51b15fc1ea0560229cb6de9280010db
1117_T01.png,skipped_existing,unknown,1117,哥伦比娅,Columbina,skill,combat2,Elemental Skill,元素战技,Eternal Tides,万古潮汐,,,"唤起月海的潮汐，造成水元素范围伤害，并唤出**引力涟漪**。
引力涟漪将跟随场上角色，并持续对周围的敌人造成水元素范围伤害。引力涟漪存在期间，队伍中附近的角色触发月曜反应或造成月曜反应伤害时，将会为哥伦比娅积攒特殊的引力值，积攒至上限时，将会依据为哥伦比娅积攒最多引力值的月曜反应的类型，对敌人造成不同类型的伤害。
月兆·满辉：引力涟漪会造成范围更大的水元素范围伤害。","Awaken Moonbound Tides, dealing AoE Hydro DMG and summoning **Gravity Ripple**.
Gravity Ripple will follow the active character on the field, while continuously dealing AoE Hydro DMG to surrounding opponents. While Gravity Ripple is on the field, and nearby party members trigger Lunar reactions or inflict Lunar Reaction DMG, Columbina will accrue a special Gravity. Once Gravity is accumulated to its limit, different types of damage will be dealt to enemies based on the type of Lunar Reaction that has accumulated the most Gravity for Columbina.
Moonsign: Ascendant Gleam: Gravity Ripple inflicts AoE Hydro DMG over a wider area.",Talent Eternal Tides.png,https://genshin-impact.fandom.com/wiki/Eternal_Tides,https://genshin-impact.fandom.com/wiki/File%3ATalent_Eternal_Tides.png,https://static.wikia.nocookie.net/gensin-impact/images/1/14/Talent_Eternal_Tides.png/revision/latest?cb=20260115185652,d3f4081bb65688cb80403f46ed48ca48f60bb54f
1117_T02.png,downloaded,unknown,1117,哥伦比娅,Columbina,burst,combat3,Elemental Burst,元素爆发,Moonlit Melancholy,她的乡愁,,,以无秽的新月之名连接山与海，将身边的大地短暂变换为**月之领域**，并造成水元素范围伤害。,"Hills and tides unite under the silver light of a pristine new moon. Temporarily transforms the surrounding terrain into **Lunar Domain**, dealing  AoE Hydro DMG.",Talent Moonlit Melancholy.png,https://genshin-impact.fandom.com/wiki/Moonlit_Melancholy,https://genshin-impact.fandom.com/wiki/File%3ATalent_Moonlit_Melancholy.png,https://static.wikia.nocookie.net/gensin-impact/images/4/41/Talent_Moonlit_Melancholy.png/revision/latest?cb=20260115185654,abc87762ba7487a215bc4ff4f902bc1ef87291d4
1117_T03.png,skipped_existing,unknown,1117,哥伦比娅,Columbina,passive,passive1,1st Ascension Passive,突破天赋1,Lunacy's Lure,月亮诱发的疯狂,,,触发**引力干涉**时，哥伦比娅将获得月诱效果，使自身的暴击率提升5%，持续10秒。该效果至多叠加3层。,"When triggering **Gravity Interference**, Columbina gains the Lunacy effect, increasing her CRIT Rate by 5% for 10s. This effect can be stacked up to 3 times.",Talent Lunacy's Lure.png,https://genshin-impact.fandom.com/wiki/Lunacy%27s_Lure,https://genshin-impact.fandom.com/wiki/File%3ATalent_Lunacy%27s_Lure.png,https://static.wikia.nocookie.net/gensin-impact/images/5/5a/Talent_Lunacy%27s_Lure.png/revision/latest?cb=20260115185656,0dc224330523d2926800540c3b97e30bb65b74a5
